Brnd_Name,Tot_Drug_Cst,Tot_Clms,Cost_Per_Claim
Abacavir,1722704.240000001,9891,174.16886462440613
Abacavir-Lamivudine,3335926.709999997,11201,297.8240076778857
Abilify Asimtufii,21120698.339999992,3831,5513.103194988252
Abilify Maintena,512868771.22000027,187418,2736.4968744731045
Abiraterone Acetate,630725038.48,360226,1750.914810369046
Abrysvo,431001071.8000001,1501907,286.9692143388373
Acamprosate Calcium,1388363.2200000007,12512,110.96253356777498
Acarbose,3556527.5200000005,102012,34.863815237423054
Acebutolol Hcl,1398040.5899999999,27498,50.841537202705645
Acetaminophen-Codeine,26696161.269999985,1717843,15.540512881561344
Acetazolamide,4869622.97,109071,44.646358518763
Acetazolamide Er,2064760.3,43496,47.47011909141071
Acetic Acid,664180.1399999999,36704,18.09557922842197
Acetylcysteine,974565.2699999999,11549,84.3852515369296
Acitretin,6557561.150000001,24355,269.24907205912547
Actemra,90537533.94000009,25061,3612.686402777227
Actemra Actpen,180678929.52999997,44475,4062.4829573917923
Acthar,184342144.48000002,2740,67278.15491970803
Acyclovir,21643183.86999999,1277202,16.945779813999657
Adacel Tdap,11640237.519999994,196471,59.246593746659784
Adbry,25231418.930000003,6691,3770.9488761022276
Adderall,3229158.8899999983,5011,644.4140670524841
Adderall Xr,4910588.010000001,15721,312.35850200368935
Adefovir Dipivoxil,733323.19,1142,642.1393957968476
Adempas,652245459.9600005,47812,13641.877770434212
Adlarity,1306081.2100000002,2723,479.6478920308484
Admelog,2777395.7499999986,16538,167.94024368121893
Admelog Solostar,12834563.059999999,62526,205.26761763106546
Adrenalin,1657.8600000000001,109,15.209724770642204
Advair Diskus,18379674.509999983,76430,240.47722765929586
Advair Hfa,169696234.9300001,384727,441.0822087610178
Advocate Syringes,679445.5799999997,11667,58.23652867060939
Adzenys Xr-Odt,560577.5700000001,1026,546.3719005847954
Afrezza,18463405.109999992,9227,2001.0193031321114
Aimovig Autoinjector,236593818.2099999,272021,869.7630631826215
Ajovy Autoinjector,55602587.52999998,66422,837.1110103580136
Ajovy Syringe,10648890.75,13149,809.8631644992015
Albuterol Sulfate,6225164.420000005,214839,28.9759513868525
Albuterol Sulfate Hfa,523199102.06999964,17522895,29.858028714433296
Alclometasone Dipropionate,919010.8199999995,23811,38.596061484187956
Alcohol Pads,4795973.870000002,92636,51.77224696662207
Alcohol Prep Pads,10218901.59,424118,24.09447745674553
Alcohol Swab,27141.23,10911,2.487510768948767
Alcohol Swabs,342222.6700000002,68267,5.013002915024832
Alecensa,146304346.59000003,8686,16843.696360810503
Alendronate Sodium,71492261.62999998,8242626,8.67348119761833
Alfuzosin Hcl Er,18129026.720000006,838780,21.61356579794464
Aliskiren,1480241.8299999994,7112,208.1329907199099
Allopurinol,89801271.57000001,9025695,9.949513203138373
Alogliptin,6778033.949999998,43005,157.6103697244506
Alosetron Hcl,4560655.63,6434,708.8367469692259
Alphagan P,68696720.03999999,190430,360.74526093577686
Alprazolam,57763046.779999964,10948502,5.27588584995463
Alprazolam Er,990232.8900000006,30260,32.72415366820888
Alprazolam Xr,186973.6200000001,6747,27.712112049799927
Alvaiz,4737928.110000001,790,5997.377354430381
Alvesco,27413197.37999999,187569,146.14993618348444
Amantadine,17170902.11999999,392825,43.711327232228065
Ambien,3411230.8000000017,5214,654.2444955887997
Ambrisentan,163770894.45000002,53390,3067.445110507586
Amikacin Sulfate,498687.31999999966,7121,70.03051818564803
Amiloride Hcl,604202.0099999999,41322,14.621799767678231
Amiloride-Hydrochlorothiazide,162359.17000000007,5991,27.100512435319658
Amiodarone Hcl,60156316.69,2494203,24.118452543758465
Amitriptyline Hcl,42354190.36999999,2940108,14.405658013243048
Amjevita(Cf) Autoinjector,29773413.109999996,19586,1520.1375017869905
Amlodipine Besylate,310756194.4299997,49241894,6.310809133986595
Amlodipine Besylate-Benazepril,21645465.56000001,1206857,17.935402089891355
Amlodipine-Atorvastatin,3877680.690000002,26290,147.49641270445042
Amlodipine-Olmesartan,7979798.059999997,175829,45.383856246694215
Amlodipine-Valsartan,10929983.839999998,221068,49.44172761322307
Ammonium Lactate,22121385.579999994,1043565,21.197899105470185
Amoxapine,54886.77000000002,776,70.73037371134023
Amoxicillin,23992065.38,7967837,3.0111139798668067
Amoxicillin-Clavulanate Potass,54264219.57000002,5804015,9.349427865021028
Amphetamine Sulfate,53589.43,377,142.14702917771882
Ampicillin Sodium,2226243.1300000013,11955,186.21858051024685
Ampicillin Trihydrate,324635.3900000001,24094,13.473702581555576
Ampicillin-Sulbactam,1278155.1600000001,10860,117.69384530386742
Ampyra,22284946.78999999,4390,5076.297674259679
Amzeeq,26051.269999999997,53,491.53339622641505
Anagrelide Hcl,1869984.6300000001,13274,140.87574431218925
Anastrozole,28299505.69999999,1495012,18.929283310100516
Anoro Ellipta,600718387.1999997,1044751,574.9871377964698
Apidra Solostar,224503.66,1085,206.91581566820278
Aplenzin,9639514.700000003,2242,4299.515923282785
Aprepitant,4356727.789999999,6800,640.695263235294
Aptiom,110556377.94000001,68101,1623.4178343930341
Arcalyst,28486994.349999994,1240,22973.382540322575
Arexvy,736054032.7099999,2698120,272.8025561168517
Arformoterol Tartrate,2400773.9700000007,9915,242.13554916792745
Arikayce,113390033.97,7513,15092.510843870625
Aripiprazole,209437831.26999998,3338478,62.73452491524581
Aristada,188089683.4700001,63377,2967.7908936996087
Armodafinil,4605942.259999998,69345,66.42068296200155
Armour Thyroid,10009499.449999994,138987,72.01752286185034
Arnuity Ellipta,112256095.73000014,388728,288.7780034625757
Asenapine Maleate,10010858.239999998,39953,250.56587089830546
Asmanex,943159.8599999999,6075,155.25265185185182
Aspirin-Dipyridamole Er,3741452.9299999992,28958,129.20273948477103
Atazanavir Sulfate,2303162.5399999986,6510,353.78840860215035
Atenolol,45050074.400000006,5822138,7.737720129615616
Atenolol-Chlorthalidone,3396393.060000001,137550,24.692061504907315
Atomoxetine Hcl,17102028.20000001,183732,93.08138048897312
Atorvastatin Calcium,748890954.9399998,72474420,10.333176242597041
Atovaquone,21551393.17,44035,489.41508277506534
Atovaquone-Proguanil Hcl,2498671.769999998,37996,65.76144252026525
Atropine Sulfate,4845522.530000001,122865,39.43777747934726
Atrovent Hfa,36270716.64999997,69859,519.1989099471789
Aubagio,96646419.83000004,9680,9984.134279958682
Auryxia,95505404.01,53294,1792.047960558412
Austedo,797237769.9900001,121191,6578.3578812783135
Austedo Xr,411000867.34999967,57451,7153.937570277274
Autoshield Duo Pen Needle,25062247.560000025,260190,96.32287005649727
Auvelity,46376003.99000003,44742,1036.5205844620275
Avonex (4 Pack),83439780.89000002,9645,8651.09184966304
Avonex Pen (4 Pack),109572960.57999991,12714,8618.291692622299
Ayvakit,91089581.85,2291,39759.74764295067
Azathioprine,12567515.410000002,264726,47.473672438672445
Azelaic Acid,3237565.5399999977,32003,101.16443895884754
Azelastine Hcl,69390514.79999997,2670346,25.985589432979832
Azelastine-Fluticasone,7100349.140000002,57467,123.5552428350184
Azithromycin,37701212.86999999,7140410,5.2799787225103305
Azopt,6598589.09,14463,456.2393065062573
Bacitracin,156777.89000000007,1790,87.58541340782126
Bacitracin-Polymyxin,185995.58,14253,13.049574124745666
Baclofen,76097670.24,4472301,17.015328404774184
Balsalazide Disodium,9259955.4,56753,163.16239493947458
Baqsimi,7646847.29,15564,491.3163254947314
Basaglar Kwikpen U-100,466607267.19000024,1303212,358.0440229141538
Belbuca,143264167.47000006,191217,749.2229638055197
Belsomra,85924794.95999998,189941,452.37623767380387
Benazepril Hcl,16166576.990000006,1570778,10.292082643123347
Benazepril-Hydrochlorothiazide,2359984.79,77642,30.39572383503774
Benicar,2740484.370000001,6412,427.3993091079228
Benlysta,170650112.98999995,35996,4740.8076727969765
Benzonatate,1121129.370000001,82852,13.531711606237641
Benztropine Mesylate,21019049.499999993,1732441,12.132620677991339
Bepotastine Besilate,7315369.450000005,47626,153.6003328014111
Besivance,5605438.429999999,25245,222.04153020400074
Besremi,53116312.81999996,3517,15102.733244242241
Betamethasone Diprop Augmented,8548063.900000004,227503,37.57341177918535
Betamethasone Dipropionate,19142597.859999992,439518,43.553615233050735
Betamethasone Valerate,3911369.6499999994,123855,31.58023212627669
Betaxolol Hcl,878348.2300000003,11268,77.95067713880017
Bethanechol Chloride,7200692.870000001,130142,55.329508306311574
Betimol,649975.6400000005,2716,239.31356406480134
Betoptic S,672260.8299999998,1353,496.8668366592756
Bevespi Aerosphere,28994624.829999987,59678,485.8511483293674
Bexarotene,28793997.470000006,4597,6263.649656297587
Bicalutamide,4464347.64,140547,31.764090588913316
Biktarvy,3202748091.0900016,781030,4100.672305916548
Bimatoprost,4136134.4999999995,39584,104.49005911479385
Binosto,113703.22999999998,386,294.5679533678756
Bisoprolol Fumarate,19718388.630000003,728027,27.084694152826753
Bisoprolol-Hydrochlorothiazide,8687471.49,314711,27.604600697147543
Boostrix Tdap,79852211.57999997,1297505,61.54289315262752
Bosulif,132465478.91999996,8967,14772.552572766806
Botox,98448339.86999999,71233,1382.0608407620061
Breo Ellipta,1072696267.3600005,2102473,510.2069169782444
Breyna,53272600.20000003,260149,204.7772630300329
Breztri Aerosphere,912446611.2599999,1165471,782.8994554647862
Brilinta,435191222.5899996,688744,631.8620889474167
Brimonidine Tartrate,86919772.32,2234404,38.90065195013972
Brimonidine Tartrate-Timolol,67249415.77999999,423902,158.64378035489332
Brinzolamide,25607865.889999997,132159,193.76558456102117
Briviact,179183679.96999997,111759,1603.3042526328973
Brixadi,5508028.150000002,3713,1483.4441556692707
Bromfenac Sodium,18521129.49000001,109487,169.16281832546338
Bromocriptine Mesylate,2607318.21,15491,168.3118075011297
Bromsite,771657.6400000004,2832,272.4779802259888
Brukinsa,1460269189.5700004,110650,13197.191048983284
Budesonide,21502610.230000008,123448,174.18354473138493
Budesonide Dr,14214962.949999997,114069,124.61723123723358
Budesonide Ec,8007875.259999997,38793,206.4257793931894
Budesonide Er,15227070.370000008,10283,1480.8003860741037
Budesonide-Formoterol Fumarate,146929400.7800001,689412,213.12277822260143
Bumetanide,59856252.08000001,1824544,32.806143387060004
Buphenyl,1462101.48,48,30460.4475
Buprenorphine,96994771.33999997,391853,247.52846434759968
Buprenorphine Hcl,12795441.99,314000,40.74981525477707
Buprenorphine-Naloxone,185361587.60999998,1515129,122.34046580192181
Bupropion Hcl,7965980.309999995,370751,21.486065607375288
Bupropion Hcl Sr,31201527.65999999,1611679,19.359641504294583
Bupropion Xl,150259549.57000002,6148049,24.440200390400275
Buspirone Hcl,101452295.80000001,7170148,14.149261047331242
Butalbital-Acetaminophen,1387638.73,4794,289.4532186065916
Butalbital-Acetaminophen-Caffe,14972173.95,499540,29.97192206830284
Butalbital-Aspirin-Caffeine,733445.9999999997,13512,54.28108348134989
Butorphanol Tartrate,1438838.6999999995,16311,88.21278278462384
Butrans,5225326.970000004,12097,431.9522997437385
Bydureon Bcise,89277848.66,85420,1045.1632950128776
Bystolic,3203443.5500000035,12089,264.9882992803378
Cabenuva,150114550.4600001,23995,6256.076285059391
Cabergoline,3563748.280000004,47785,74.57880673851635
Cabometyx,768109744.5699999,32377,23723.931944590295
Calcipotriene,12750950.96,79150,161.09855919140873
Calcitonin-Salmon,5268149.8199999975,63127,83.45319467105989
Calcitriol,18945879.44,1036413,18.280241023607385
Calcium Acetate,20912351.219999976,282992,73.89732296319322
Calquence,1431883113.52,103086,13890.180174999516
Camzyos,258993170.36999997,31927,8112.042170263413
Candesartan Cilexetil,21336052.42000001,267194,79.8522886741469
Candesartan-Hydrochlorothiazid,6298573.239999997,50627,124.41134651470554
Caplyta,187972064.6199999,113807,1651.6740149551424
Captopril,940191.11,17957,52.357916689870244
Carbamazepine,25041835.04,500893,49.994380117110836
Carbamazepine Er,34759066.039999984,322998,107.61387389395595
Carbatrol,1151793.4599999993,5558,207.23164087801354
Carbidopa,3878441.42,12367,313.61214684240315
Carbidopa-Levodopa,82362833.72000001,2623694,31.391935843128053
Carbidopa-Levodopa Er,24124104.469999988,487284,49.50727803498573
Carbidopa-Levodopa-Entacapone,7080626.779999999,32390,218.60533436245754
Carisoprodol,2680212.1500000013,234569,11.426114064518336
Carteolol Hcl,239696.8200000001,10660,22.485630393996257
Cartia Xt,1509567.2700000003,58212,25.93223510616368
Carvedilol,128765378.37000006,14918212,8.631421672382727
Carvedilol Er,6159196.910000002,22213,277.27893170665834
Caspofungin Acetate,862223.1399999999,2938,293.47281824370316
Cefadroxil,4717645.909999999,379209,12.440754069655517
Cefazolin Sodium,2464581.2900000005,47652,51.720416561739285
Cefdinir,25171135.839999985,1646124,15.291154153636047
Cefepime Hcl,10149307.170000007,55332,183.4256338104534
Cefpodoxime Proxetil,10241742.850000013,227615,44.99590470751055
Cefprozil,428428.07,15862,27.009713150926743
Ceftazidime,663669.2899999998,5564,119.2791678648454
Ceftriaxone,15100031.510000002,242730,62.20916866477156
Cefuroxime,11602000.880000003,780011,14.87415033890548
Celecoxib,142865772.74,4990883,28.625350011210443
Cephalexin,43365699.22000001,5743487,7.550413053951374
Cequa,52919059.54999998,63832,829.0365263504195
Cequr Simplicity,3412991.7,6094,560.0577125041025
Cevimeline Hcl,8648312.819999997,55008,157.21918302792315
Chlordiazepoxide Hcl,518882.7100000001,54796,9.469353784947808
Chlorhexidine Gluconate,10497230.15,2050701,5.118849676281428
Chlorpromazine Hcl,39773330.13999999,174886,227.42432293036603
Chlorthalidone,36461011.150000006,2246394,16.230906577385802
Chlorzoxazone,11672605.300000004,34442,338.9061407583765
Cholestyramine,18157083.05000001,235448,77.11716833440933
Cholestyramine Light,3552988.769999999,42602,83.39957678043282
Cibinqo,6712368.940000002,1143,5872.588748906389
Ciclopirox,28577282.17000001,1017800,28.077502623305175
Cilostazol,10870371.460000003,527294,20.615390010127182
Cimetidine,2055078.2199999997,42352,48.52375850018889
Cimzia (2 Pack),173433669.59999996,26688,6498.563758992805
Cinacalcet Hcl,55956969.360000014,200538,279.034244681806
Cinqair,644235.8,167,3857.699401197605
Ciprofloxacin Hcl,22704646.300000004,3361888,6.753540361844299
Ciprofloxacin-Dexamethasone,12022292.840000005,106245,113.15631643842069
Citalopram Hbr,43634850.10000002,6060966,7.1993226987249255
Clarithromycin,1350592.0799999994,51275,26.340167333008278
Clenpiq,22885975.81,134304,170.404275449726
Clindamycin Hcl,7725046.329999994,1069311,7.224321390128778
Clindamycin Phosphate,16132766.42999999,439144,36.73684811815712
Clindamycin-Benzoyl Peroxide,246147.03000000006,2657,92.64095972901771
Clobazam,18469756.330000017,143165,129.01027716271446
Clobetasol Emollient,1527904.5000000007,12844,118.95861881033952
Clobetasol Propionate,97691421.02000001,2068536,47.227324552243715
Clomipramine Hcl,8318271.560000003,78376,106.13289221190165
Clonazepam,66471294.63999993,8257868,8.049449887065274
Clonidine,29921514.389999986,258039,115.95733354260398
Clonidine Hcl,17468318.12000001,2717853,6.42724905283693
Clopidogrel,144624331.52000007,12678351,11.407187852742053
Clorazepate Dipotassium,5619128.949999999,66221,84.85418447320335
Clotrimazole,11690358.230000002,502509,23.263977819302742
Clotrimazole-Betamethasone,26757495.239999995,1206036,22.18631553286966
Clozapine,73673819.60999998,1071406,68.76368025753074
Clozapine Odt,13564532.350000001,30163,449.7076666777178
Colchicine,43174415.16999997,813324,53.08390649974668
Colesevelam Hcl,18258651.540000003,124832,146.26579354652657
Colestipol Hcl,26877102.839999977,351370,76.49230964510339
Combigan,131483894.55999997,374658,350.9437795536195
Combipatch,580311.0700000001,2133,272.0633239568683
Combivent Respimat,189647792.26999992,315663,600.79195936806
Comfort Ez Insulin Syringe,330556.75999999983,5370,61.556193668528834
Comfort Ez Pen Needle,9806461.109999998,100600,97.47973270377732
Comfort Ez Pro Safety Pen Ndl,324086.45000000007,2182,148.52724564619618
Compro,133684.58999999997,1402,95.35277460770325
Concerta,3750223.5100000016,7289,514.5045287419401
Constulose,1841513.0399999998,76367,24.113989550460275
Copaxone,199193712.68,32073,6210.635508995105
Copiktra,10012525.55,287,34886.84860627178
Cordran,545202.7199999999,473,1152.6484566596191
Corlanor,13855911.569999991,21117,656.1496221054123
Cortrophin,66163554.32999998,1099,60203.416132848026
Cosentyx (2 Syringes),37319674.02999998,4976,7499.934491559481
Cosentyx Sensoready (2 Pens),584651340.61,76897,7603.0448601375865
Cosentyx Sensoready Pen,136355471.06000012,15216,8961.321704784445
Cosentyx Syringe,10410786.78,1209,8611.072605459056
Cosentyx Unoready Pen,202546385.17000008,20904,9689.360178434754
Cosopt Pf,1567385.84,5201,301.3623995385503
Creon,1014341252.19,521133,1946.4153146893404
Cresemba,54739463.09999996,8617,6352.496588139718
Crestor,4602378.26,12481,368.7507619581764
Crexont,1065002.5199999998,1255,848.6075856573704
Cromolyn Sodium,4381892.010000001,47734,91.7981315205095
Crysvita,45165663.04999999,1753,25764.782116371927
Cuvitru,35567067.260000005,5261,6760.514590382058
Cyanocobalamin Injection,1967552.3600000008,153266,12.837500554591369
Cyclobenzaprine Hcl,54416088.87999999,6279337,8.665897192649476
Cyclobenzaprine Hcl Er,835813.5300000003,2224,375.81543615107927
Cyclophosphamide,677527.5199999999,1519,446.0352337063857
Cycloset,935158.87,1275,733.4579372549019
Cyclosporine,235608222.34000015,578950,406.9578069608777
Cyclosporine Modified,3206593.3800000018,22119,144.97008815950096
Cymbalta,2826128.8300000005,7013,402.9842906031656
Cyproheptadine Hcl,2448426.870000001,130958,18.696275676170995
Cytomel,52529.550000000025,1495,35.13682274247493
Dabigatran Etexilate,32246926.83000002,139041,231.92387015340813
Dalfampridine Er,39340644.89000002,92058,427.34629135979515
Dalvance,7664560.650000001,1630,4702.184447852762
Danazol,392873.8100000001,1824,215.39134320175444
Dantrolene Sodium,1811872.55,25299,71.61834657496344
Dapagliflozin,77982362.44000001,163969,475.5921085083157
Dapagliflozin-Metformin Er,2018055.9,4577,440.91236617871965
Dapsone,2409421.570000001,37122,64.90548919778033
Daptomycin,84040842.14000005,108740,772.8604206363808
Darifenacin Er,1802211.0499999996,14624,123.23653241247261
Darunavir,33433184.119999994,39178,853.3662800551328
Dayvigo,8970493.390000002,26294,341.161230318704
Deferasirox,14302468.620000005,9252,1545.8785797665375
Deferoxamine Mesylate,54730.76,297,184.27865319865322
Demeclocycline Hcl,2075995.8900000004,4798,432.6794268445186
Denta 5000 Plus,104900.64000000004,11798,8.89139176131548
Dentagel,39516.25999999997,4604,8.583027801911376
Depakote,4351859.54,7809,557.2876860033294
Depakote Er,3627741.2699999996,6154,589.4932190445238
Descovy,466486128.4699997,206851,2255.179469618226
Desipramine Hcl,961137.6799999999,21508,44.687450251069365
Desloratadine,2452903.9900000026,68814,35.64542084459561
Desmopressin Acetate,8770060.710000005,121568,72.14119431100293
Desonide,4651533.000000002,85914,54.14173475801385
Desoximetasone,930394.4299999999,10395,89.50403367003366
Desvenlafaxine Er,230666.65000000002,1675,137.71143283582091
Desvenlafaxine Succinate Er,39534968.38999997,670319,58.9793343020263
Dexamethasone,12499399.11000001,1016528,12.296168044559531
Dexamethasone Sodium Phosphate,1676565.0700000003,54356,30.844158326587685
Dexilant,13877227.200000003,39802,348.6565298226221
Dexlansoprazole Dr,131512544.66999997,532098,247.15850213682435
Dexmethylphenidate Hcl Er,1840772.8500000006,18391,100.09096025229735
Dextroamphetamine Sulfate,2093605.4999999995,25528,82.01212394233781
Dextroamphetamine Sulfate Er,2012366.4100000001,16992,118.43022657721282
Dextroamphetamine-Amphet Er,25675416.850000005,478462,53.66239502823632
Dextroamphetamine-Amphetamine,42641473.139999986,1438899,29.63479239335074
Dextrose 5%-0.45% Nacl,251139.32000000012,10539,23.82952082740299
Diazepam,14336323.74,2227596,6.435782673339331
Diclofenac Epolamine,104225367.56000002,155459,670.4363694607582
Diclofenac Potassium,56173362.150000036,241241,232.85163861035244
Diclofenac Sodium,312639247.04000014,5785829,54.03534170124975
Diclofenac Sodium Er,7304921.500000001,139006,52.551123692502486
Diclofenac Sodium-Misoprostol,1088157.9400000004,9238,117.79150681965798
Dicloxacillin Sodium,197096.31,4900,40.22373673469388
Dicyclomine Hcl,30979693.810000006,1667748,18.575764330102633
Diflorasone Diacetate,14935802.119999997,23090,646.8515426591597
Difluprednate,10072258.320000006,94378,106.7225234694527
Digoxin,26361323.569999993,1147802,22.966786579915347
Dilantin,11553602.45,64490,179.1533951000155
Dilt-Xr,4672019.599999997,145993,32.001668573150745
Diltiazem 12hr Er,7082823.109999996,51133,138.51765220112247
Diltiazem 24hr Er,8156473.209999997,295244,27.626211574155604
Diltiazem 24hr Er (Cd),83975117.48999996,2987072,28.112853486625017
Diltiazem 24hr Er (La),4259665.290000001,69344,61.42802967812646
Diltiazem 24hr Er (Xr),1839507.7400000007,56819,32.37487002587164
Diltiazem Hcl,8658779.65999999,373485,23.18374140862415
Dimethyl Fumarate,45290208.09000001,44375,1020.6244076619721
Diovan,2423391.099999999,5058,479.1204230921311
Diovan Hct,475260.3199999998,1159,410.0606729939601
Dipentum,1055735.8699999999,660,1599.5998030303028
Diphenhydramine Hcl,937687.1100000002,35464,26.440534344687578
Diphenoxylate-Atropine,8071940.059999993,372676,21.659404039970358
Disopyramide Phosphate,655381.7699999999,3307,198.18015421832473
Disulfiram,254780.71999999997,3123,81.58204290746076
Divalproex Sodium,115545804.11000001,3074053,37.58744696659427
Divalproex Sodium Er,69456049.21999997,1327405,52.324685548118296
Divigel,107446.40999999999,537,200.08642458100556
Dofetilide,50202264.69999999,254110,197.56115343748766
Donepezil Hcl,91352021.35000005,7492355,12.192697936763548
Donepezil Hcl Odt,474080.1499999997,16638,28.49381836759224
Doptelet,73525157.74000001,5314,13836.123022205496
Dorzolamide Hcl,18254086.490000006,902858,20.218114576157053
Dorzolamide-Timolol,65802138.11000005,2851292,23.078007482222112
Dotti,4325142.019999999,43815,98.71372863174709
Dovato,485647727.91999996,159927,3036.6837864775803
Doxazosin Mesylate,26551604.999999993,1646230,16.12873353055162
Doxepin Hcl,41965368.37000003,869648,48.255579694313134
Doxycycline Hyclate,64637491.399999976,5222293,12.37722421932281
Doxycycline Ir-Dr,3082054.2,4313,714.5963830280548
Doxycycline Monohydrate,19932455.35000001,1297494,15.36227169451266
Droplet Insulin Syringe,159960.90999999995,3004,53.24930426098533
Droplet Pen Needle,11433063.44,154132,74.1770913243194
Dropsafe Pen Needle,1108820.03,14913,74.35258029906792
Dropsafe Prep Pads,427116.83999999997,139325,3.0656152162210657
Drospirenone-Ethinyl Estradiol,68076.54999999999,2492,27.318037720706254
Droxidopa,29165713.829999987,21239,1373.2150209520216
Dulera,72003667.91000003,172439,417.5602265728752
Duloxetine Hcl,289848620.86999995,12290671,23.582815036705476
Dupixent Pen,1547122325.0599997,390688,3959.9944842431805
Dupixent Syringe,520797863.5999996,131665,3955.4768814795093
Durezol,139000.68,457,304.1590371991247
Dutasteride,21169822.44,671556,31.52354001751157
Dutasteride-Tamsulosin,2504806.1700000004,16222,154.40797497225992
Dysport,1850962.6300000004,1106,1673.564764918626
Easy Comfort Pen Needle,991767.0199999997,9420,105.2831231422505
Easy Comfort Pen Needles,744444.1100000008,7641,97.4275762334774
Easy Touch Alcohol Prep Pads,448029.1900000002,111526,4.01726225274824
Easy Touch Pen Needle,949427.6499999998,18925,50.16790752972258
Econazole Nitrate,2702742.0000000005,80295,33.660153185129836
Edarbi,17014991.510000013,44717,380.5038689983678
Edarbyclor,11523018.81,32711,352.2673965944178
Edurant,16374178.64,10743,1524.171892395048
Efavirenz,1961540.5999999994,6336,309.5865845959595
Efavirenz-Emtric-Tenofov Disop,10115651.010000002,15543,650.817153059255
Effexor Xr,5145006.409999999,5959,863.4009749958045
Eletriptan Hbr,2258762.200000001,26921,83.90335425875715
Eliquis,19876304796.019997,22996543,864.3170756587195
Elmiron,19391554.379999995,19029,1019.05272899259
Emflaza,11048343.529999997,789,14002.97025348542
Emgality Pen,207408706.03999993,253324,818.7487409009802
Emgality Syringe,20969293.33,21039,996.6867878701458
Emtricitabine,758481.78,2385,318.0217106918239
Emtricitabine-Tenofovir Disop,7144074.33,30721,232.5469330425442
Enalapril Maleate,24774493.279999994,1439191,17.21418024431781
Enbrel,474565055.6800003,62155,7635.1871238034
Enbrel Sureclick,2147340743.1099994,273819,7842.190436419676
Endocet,648608.9900000001,24455,26.522551216520142
Enoxaparin Sodium,27798853.909999985,210137,132.28919186054804
Entacapone,14048891.269999994,92140,152.47331528109393
Entecavir,15433583.929999981,81252,189.9471265938067
Entresto,3480046730.0299993,3384891,1028.111903759973
Entyvio,55618893.07999997,6422,8660.680952974146
Enulose,3496729.01,142653,24.512130905063334
Envarsus Xr,11012408.489999995,13324,826.5091931852293
Epclusa,265475049.62999994,11126,23860.781020133018
Epidiolex,179075448.97999996,37883,4727.066203310191
Epinastine Hcl,741074.6900000006,10292,72.00492518460946
Epinephrine,28408058.33,138992,204.38628359905604
Eplerenone,13406305.830000002,172430,77.74926538305401
Epogen,3079424.350000002,7151,430.62849251852913
Ergotamine-Caffeine,1672555.3900000001,3737,447.56633395772013
Erleada,1166878397.0199997,80841,14434.240014596551
Erlotinib Hcl,2819793.200000001,2884,977.7368932038839
Ertaczo,3989051.8099999996,3222,1238.066980136561
Ertapenem,42591572.82999999,103253,412.49719456093277
Erythromycin,15203976.389999999,962842,15.790728271097437
Erythromycin-Benzoyl Peroxide,107489.75000000003,1062,101.21445386064033
Escitalopram Oxalate,132840992.89000002,11933148,11.132099668084232
Esomeprazole Magnesium,94768808.21000002,2298215,41.23583224807079
Estazolam,3224731.5399999972,55862,57.7267469836382
Estrace,126450.10000000003,511,247.4561643835617
Estradiol,184501746.29999995,3429232,53.80264336154566
Estradiol (Once Weekly),5676140.15,77493,73.24713393467798
Estradiol (Twice Weekly),15515456.719999995,167781,92.4744561064721
Estradiol Valerate,610202.8300000002,4783,127.57742630148446
Estradiol-Norethindrone Acetat,1340228.149999999,16877,79.41151567221657
Estring,18858996.819999997,34179,551.7714625939903
Eszopiclone,11311071.640000002,551403,20.513257345353583
Ethambutol Hcl,2465214.07,50246,49.062891971500214
Etodolac,4433204.419999999,142893,31.024643754417635
Etravirine,16255733.96,15631,1039.9676258716654
Euthyrox,84857.84,12811,6.623826399188197
Evenity (2 Syringes),63194910.580000006,25446,2483.490944745736
Everolimus,73014847.37999995,22867,3193.0225818865592
Evista,109013.83000000002,538,202.627936802974
Evotaz,6650131.679999999,4146,1603.9873806078144
Exemestane,24343089.11000001,165038,147.49990371914353
Eysuvis,7307603.700000001,14398,507.54297124600646
Ezetimibe,193409961.53000015,8111106,23.84507877594007
Ezetimibe-Simvastatin,6812535.429999999,84069,81.03504775838893
Famciclovir,1640116.0799999996,31263,52.46189041358794
Famotidine,167574992.7600001,13017113,12.87343766317463
Fanapt,61897227.76999999,31502,1964.866604342581
Farxiga,4661889792.390001,5036718,925.580862853549
Fasenra Pen,127479151.91,22458,5676.3359119244815
Febuxostat,15582387.430000009,161102,96.72373670097211
Felbamate,5078689.820000001,16052,316.38984674806886
Felodipine Er,3865709.33,142297,27.166485098069533
Fenofibrate,88649362.02000003,3277515,27.047736477178603
Fenofibric Acid,2757879.180000001,58496,47.14645753555801
Fentanyl,75243166.40999998,657037,114.5189181278984
Fesoterodine Fumarate Er,8051003.759999999,84595,95.17115385070038
Fetzima,11796211.280000001,21714,543.2537201805287
Fiasp,26892273.940000013,35802,751.138873247305
Fiasp Flextouch,176219384.02,230995,762.8709886361177
Finasteride,87834826.89999995,6706669,13.096639613495157
Fingolimod,37043255.31,19531,1896.6389488505454
Flarex,1599174.6199999999,11982,133.46474878985143
Flecainide Acetate,43373927.03999998,1045744,41.47662051132971
Fluconazole,24189259.37,2308150,10.479933873448433
Fludrocortisone Acetate,5552143.510000002,252735,21.96824147822819
Flunisolide,684289.1000000001,13261,51.60162129552825
